"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"51092",289.36258468619,0.0283529427803509,0.104271459281091,0.271914702027122,0.785687606438819,0.941865395381276
"29068",1543.35108020885,-0.0153696826237072,0.0568431618462068,-0.270387538703266,0.786862125871111,0.941865395381276
"57494",1536.44303602611,0.014864523904601,0.054708674467929,0.271703236263104,0.785850212699656,0.941865395381276
"57697",107.280060053363,0.0430036904792676,0.158858422889797,0.270704503399861,0.786618312887894,0.941865395381276
"6553",93.987885433138,0.0469124154276102,0.172983058450249,0.271196589122063,0.786239836203039,0.941865395381276
"2710",253.349742169448,-0.0308416870903167,0.113804586222022,-0.271005660792506,0.786386678449275,0.941865395381276
"94121",113.078047506994,0.0430331075549635,0.158552257016668,0.27141277181844,0.78607358009857,0.941865395381276
"2737",378.87555910733,0.0254645239229266,0.0942279558033574,0.270243832690885,0.786972673116937,0.941897153657946
"23080",1006.88446026489,0.0172150234344692,0.0637684752836394,0.269961346227858,0.787189991084814,0.941956130862616
"64743",1404.28812620312,0.0149239242550661,0.0552721955417167,0.270007806073169,0.787154248200491,0.941956130862616
"64395",678.396285971689,0.019073766230024,0.0707932520375928,0.269429157172994,0.787599451267471,0.942043897168422
"55294",147.855486224688,0.0375094782249276,0.139189435542268,0.269485094747274,0.787556410773198,0.942043897168422
"10579",392.947999027118,0.0243353112867085,0.0902423507337846,0.269666194296044,0.78741707035299,0.942043897168422
"100302739",258.421349588434,0.0291402229188319,0.108111403145257,0.269538846699451,0.787515052590857,0.942043897168422
"9088",765.519162158545,0.0199777114192867,0.074243332829266,0.269084248483679,0.787864851439503,0.942260811765337
"125144",6663.28162758606,-0.0127048221662733,0.047251994497664,-0.268873775622348,0.788026818099441,0.942353990156036
"84809",105.163919204317,0.0443786216623522,0.165303188331898,0.268468032045747,0.788339078666173,0.942536712208948
"51619",149.222142654467,-0.0372478464524935,0.138861036382195,-0.268238286440368,0.788515906146439,0.942536712208948
"102466854",1131.55650206432,-0.0182396247387052,0.0679974614604941,-0.268239789353052,0.788514749369576,0.942536712208948
"162239",232.048074607663,-0.0302175753516519,0.112604664258546,-0.268351009708362,0.788429145468743,0.942536712208948
"23176",866.868596682249,-0.0188452105100369,0.0703831923166706,-0.267751573774145,0.788890548534117,0.94268300358303
"60686",96.4666091845212,0.0457298868720301,0.170754628376397,0.267810526173423,0.788845167892037,0.94268300358303
"81542",1070.35901738163,-0.0175325858145066,0.0654537351713881,-0.267862265898168,0.788805340045215,0.94268300358303
"388581",150.489701825423,0.0384714516790415,0.143839527652441,0.267460914999666,0.789114303617499,0.942849883603941
"9563",1054.48667421449,0.0175987139599431,0.066886491335646,0.263113128054965,0.792463385624608,0.943020327209624
"25973",136.819471405366,-0.0385130676255306,0.145903834340646,-0.263961997980211,0.791809201687665,0.943020327209624
"105378751",227.579341165147,0.0318116562257271,0.120894171344545,0.263136393358989,0.792445454204622,0.943020327209624
"6936",387.30403936299,-0.0238302607498515,0.0900176890329234,-0.264728643957253,0.791218509808362,0.943020327209624
"339745",400.82301506061,0.0234905590169631,0.088289799987739,0.266061980208646,0.790191475328613,0.943020327209624
"14",696.48273969615,-0.0184981122444066,0.0697960982994307,-0.265030749499038,0.79098577388158,0.943020327209624
"8536",328.865458850526,-0.0258717713915626,0.0985554131452404,-0.262509897385703,0.792928355838457,0.943020327209624
"1487",1663.27804208378,0.0145079182510481,0.055278811558051,0.262449894310999,0.792974610238956,0.943020327209624
"201931",131.575622225962,0.040844634942298,0.154745830548566,0.263946594215209,0.791821071337075,0.943020327209624
"134147",1450.13312845693,0.0150492222629407,0.0568398049420907,0.264765550801469,0.79119007653239,0.943020327209624
"100500905",160.106153619228,0.0353744572751296,0.133465813533507,0.2650450803737,0.790974734131793,0.943020327209624
"670",113.423282188326,0.0415339000215606,0.156644673466881,0.265147222068434,0.790896050773495,0.943020327209624
"2729",1952.18377605332,-0.0132708119388882,0.0500750125400995,-0.265018644344043,0.790995099087023,0.943020327209624
"7559",508.208782855798,0.0216056776965072,0.0822276987572874,0.262754254625087,0.792739996391035,0.943020327209624
"107986922",131.339725020953,-0.0404590163739183,0.153492178080629,-0.263590085695867,0.792095798895671,0.943020327209624
"4507",679.002437168081,0.0198277798026127,0.0748722216693634,0.26482157682154,0.791146914248385,0.943020327209624
"256691",111.68200493653,0.04190608966716,0.157776156561372,0.265604705935775,0.790543660934625,0.943020327209624
"8013",311.393615093174,-0.0261443734734442,0.0992311554940791,-0.263469404777859,0.792188802170402,0.943020327209624
"54662",600.955925654182,0.0213401663413779,0.0804182183373449,0.265364823824602,0.790728431554675,0.943020327209624
"22982",326.023395712269,0.0254736201267614,0.0962216486066184,0.264738969822735,0.791210554665565,0.943020327209624
"56521",179.356964239494,0.034502499789458,0.131418799946815,0.262538539413091,0.792906276896692,0.943020327209624
"26985",1092.20153909296,-0.01604245363515,0.0601009436662547,-0.266925153858399,0.789526789098346,0.943020327209624
"283130",425.788544804547,0.0236448524136913,0.0886079225187606,0.266848062132199,0.789586147304498,0.943020327209624
"5936",1006.43510283745,0.0163403978424575,0.0620110558571636,0.263507815124064,0.792159200749038,0.943020327209624
"8076",194.755633721178,0.0327134174792036,0.122890781253057,0.266199117180647,0.790085862892121,0.943020327209624
"100529257",239.902118756292,-0.0299624168639115,0.114097927207499,-0.26260263965551,0.79285686530058,0.943020327209624
"91860",96.6697953861918,0.0463412969965715,0.173496629573433,0.267102001407799,0.78939062665907,0.943020327209624
"80153",695.403092727184,0.0188457593078781,0.0715426303273987,0.263419994786811,0.792226881048357,0.943020327209624
"440300",139.429830684116,-0.0370774838248444,0.141239830137281,-0.262514361485752,0.792924914639394,0.943020327209624
"123811",715.039208005841,-0.0191424550082576,0.0729619204859899,-0.262362268985686,0.793042159034192,0.943020327209624
"55720",1930.2891699697,0.0136820598327039,0.0520173319589824,0.263028865907477,0.792528330459463,0.943020327209624
"100506779",211.195065313102,0.0306948225783108,0.116308847185553,0.263907891111172,0.791850894926061,0.943020327209624
"90799",470.595224253481,0.0247197583383378,0.0933550393794498,0.264792972105793,0.791168951158753,0.943020327209624
"596",114.043048038429,0.0413194495649673,0.156970664595475,0.263230391942665,0.792373007179065,0.943020327209624
"79036",877.531579491841,0.0173851159607656,0.0656922383118672,0.264644901856313,0.791283026304962,0.943020327209624
"284439",237.030890471617,-0.0297514226112145,0.111948923902397,-0.265758897666166,0.790424900053754,0.943020327209624
"126017",194.293445630767,-0.0327961961921183,0.124263046256882,-0.263925577072372,0.79183726655403,0.943020327209624
"84446",128.462737030824,0.039119450536777,0.148033361293421,0.264261043557859,0.791578776281729,0.943020327209624
"2686",140.676561905479,0.0387687933996648,0.146231264573962,0.265119730124853,0.790917228579957,0.943020327209624
"3956",13830.8314764356,-0.0233544708465105,0.0887987755949304,-0.263004424216901,0.792547169099355,0.943020327209624
"84271",743.100908309634,0.0186161448559353,0.070161223879993,0.265333810136739,0.790752320890708,0.943020327209624
"83933",154.543158163353,-0.0396664573529934,0.150484407306289,-0.263591810361177,0.792094469796282,0.943020327209624
"1121",588.62141167627,0.0203235066280425,0.0762384241770006,0.266578262174701,0.789793894404663,0.943020327209624
"79710",422.080456515891,0.0255949179278624,0.0968977930162565,0.264143456018326,0.791669379551802,0.943020327209624
"4354",241.761529271077,0.0295211608238981,0.111049448174636,0.265837978568549,0.79036399259446,0.943020327209624
"9517",1021.52153874057,-0.0159278180832168,0.0607673056960998,-0.262111638828824,0.793235373908654,0.943150045274145
"5531",1209.98699866194,0.0158472043407094,0.060583270358491,0.261577234885742,0.793647396994931,0.9434398226816
"4113",884.576651581623,0.0170207296022505,0.0650617899506599,0.261608689449803,0.793623144068147,0.9434398226816
"22826",1218.13671123886,-0.0152938395526492,0.0586385463879059,-0.260815461752367,0.794234820271705,0.94385932060918
"2042",153.263757438338,-0.0350957174179555,0.134527961876008,-0.260880466250596,0.794184689035645,0.94385932060918
"51634",305.155789309585,-0.0260006863333634,0.0996989153712355,-0.260792068163913,0.794252861531264,0.94385932060918
"3142",187.101733772352,-0.0332703826415329,0.127766909289326,-0.260399056583522,0.794555970597669,0.943919358521825
"112268437",173.568761167056,-0.0334052092124802,0.12821854309788,-0.260533370644988,0.794452377767311,0.943919358521825
"552891",199.30017649737,0.0309137544512254,0.118675585063939,0.260489589620056,0.794486144498534,0.943919358521825
"11311",415.397040792929,-0.0229550542818327,0.0883199966750638,-0.259907780185796,0.794934909746493,0.944172452044198
"79625",596.159338073275,0.0199087004993665,0.0766000653769345,0.259904484433525,0.794937452042207,0.944172452044198
"5862",1035.25108406067,0.0160433560434951,0.0617938890487345,0.25962690308814,0.795151582097039,0.944228593349952
"26123",291.273670581568,-0.0263768212315188,0.101595903890248,-0.259624849246021,0.795153166516537,0.944228593349952
"5387",138.011477497275,-0.0373520272377799,0.143952641048177,-0.25947441440327,0.795269220527292,0.944266387558935
"286148",509.725445389668,-0.0210119888297598,0.0811388053194491,-0.258963497762065,0.795663404545578,0.944334366754232
"50808",939.438712855529,-0.0169501747899145,0.0654346808012226,-0.259039619088321,0.795604671870985,0.944334366754232
"10116",1130.93032595266,-0.0155906146976534,0.0601506724311347,-0.259192691744265,0.79548656962513,0.944334366754232
"10066",558.489624721928,0.0227895084689824,0.0879728039855064,0.259051745954773,0.795595315292532,0.944334366754232
"192669",738.053687310886,-0.0191847640720896,0.0742512509170444,-0.258376307942924,0.796116499499038,0.944472177342192
"51631",1011.12493040939,0.0170171078515398,0.0658103162714562,0.258578119900643,0.795960767002095,0.944472177342192
"8000",1060.49579774355,0.0170509221868953,0.0659430226179193,0.258570528161715,0.795966625182122,0.944472177342192
"55151",151.61490839166,0.0351708562160396,0.136079036496542,0.258459033232011,0.79605266178472,0.944472177342192
"81788",130.065214101566,-0.0380622874589063,0.148580427557986,-0.256172956859018,0.797817289350425,0.944606384547404
"60491",393.60007777149,-0.0235012920829234,0.0917144956152767,-0.256244031276216,0.797762411231393,0.944606384547404
"11039",104.173411899708,-0.0435779264403321,0.169082665183189,-0.257731485324759,0.796614145007312,0.944606384547404
"51128",641.040111763605,-0.0197532309443714,0.0769146555081017,-0.256820118531127,0.797317638509154,0.944606384547404
"3181",11617.9038434874,-0.0113629728910513,0.0442610325793811,-0.25672633982662,0.797390036619641,0.944606384547404
"7381",1384.64294551678,0.0155627169601682,0.0607795222473279,0.256051979099793,0.797910701233908,0.944606384547404
"286319",157.997687655774,0.0365227607212465,0.141705735556775,0.257736644023231,0.796610163424081,0.944606384547404
"94134",466.223611174053,-0.0217208493635908,0.0848109580511832,-0.25610899655776,0.797866675358428,0.944606384547404
"80351",1113.15693795558,0.0158432555439429,0.0616679766551412,0.256912199869007,0.797246552479487,0.944606384547404
"283209",163.397505340908,0.0335052439392423,0.130576668764128,0.256594415038768,0.797491886843764,0.944606384547404
"10959",4777.20438712065,0.010677884347423,0.0415443568994641,0.257023700553678,0.797160477126117,0.944606384547404
"3916",1805.4606380978,0.0129567334719997,0.050667783175309,0.255719367614126,0.798167539097097,0.944606384547404
"283635",293.69271268759,0.0261344480113467,0.102191053700689,0.255741056236615,0.798150790784872,0.944606384547404
"290",379.340951723161,0.0241152074935649,0.0938271299927906,0.257017426573933,0.797165320394331,0.944606384547404
"113455421",692.931445025829,-0.0178291436505609,0.0696043008639362,-0.256150028507774,0.797834993047332,0.944606384547404
"54921",692.931445025829,-0.0178291436505609,0.0696043008639362,-0.256150028507774,0.797834993047332,0.944606384547404
"100533955",3830.10685007508,0.0107141865128846,0.0418488703152858,0.256020925586875,0.79793467939003,0.944606384547404
"112483",262.834376514856,0.027448227344132,0.106811745534201,0.256977612404463,0.797196055565839,0.944606384547404
"1820",1167.18048032996,-0.0153015428217062,0.059819196135216,-0.255796530383297,0.798107953155979,0.944606384547404
"7001",4431.30033342704,0.0116455799960127,0.0452990406739454,0.25708226538031,0.797115267735718,0.944606384547404
"101927151",100.282490052633,-0.0431044023258497,0.168257371391356,-0.256181360551459,0.797810800622769,0.944606384547404
"54938",238.607205310609,-0.0292649985850012,0.114417741635912,-0.25577325829525,0.798125923995108,0.944606384547404
"6948",113.159030283079,-0.0408344675667581,0.158804269698075,-0.25713708859588,0.79707294731621,0.944606384547404
"2310",107.208043424989,0.0418119204997408,0.163579630788372,0.255605910700667,0.798255153911871,0.944610357874814
"54414",295.559019110615,-0.0260189908563105,0.10189046627905,-0.255362369086149,0.798443232594822,0.944633503653499
"22938",1253.86095650926,0.0149602188509783,0.0585713326948887,0.255418788725697,0.798399660636306,0.944633503653499
"4580",503.30313819248,0.0212048467019637,0.0831491162875895,0.255021913024572,0.79870617452363,0.944745191241234
"9546",188.113831510752,-0.0319316187345828,0.125205537202415,-0.255033598737413,0.798697149004354,0.944745191241234
"27068",387.371430630122,-0.0228641836837442,0.0898205667024446,-0.25455399050741,0.799067598930185,0.945072987826385
"374395",197.284477088085,0.0308109380012731,0.121180583007484,0.254256393529401,0.799297485908935,0.94514546087175
"56616",354.994835915437,0.0244640330065188,0.0962092846330819,0.254279335927073,0.799279762803159,0.94514546087175
"657",428.591348688141,0.0227484299304254,0.0895159779156749,0.254127033632529,0.799397418947878,0.945163938391126
"100616256",197.991868418495,-0.0305211306484273,0.12035282711253,-0.253597122566053,0.799806819840042,0.945464232982787
"8208",366.585862416472,-0.0244813203680744,0.0965427980552171,-0.253579975526216,0.799820068290853,0.945464232982787
"23293",459.026962196077,0.0215207095936328,0.0851151814149226,0.252842198487751,0.800390157218395,0.946038381926772
"11004",1422.41321786721,0.0140196094432439,0.0554892773887127,0.252654388433172,0.800535297233824,0.946110185250728
"9129",490.965504314925,-0.0202663483475326,0.0802879006333437,-0.252420952443188,0.800715706670219,0.946123923638261
"55669",415.12129893635,-0.0233516007302706,0.0925101283006155,-0.252422098631067,0.800714820820639,0.946123923638261
"56850",783.253311556072,-0.0170592018622357,0.0677961435284468,-0.251624959391352,0.801330964425594,0.946751126796853
"23155",903.122495458724,-0.0159784791962945,0.0635374766761252,-0.251481173508714,0.801442115959519,0.946782672499701
"57579",104.168992511571,0.0425530980863906,0.169294236110676,0.251355858675375,0.801538992002039,0.946797348997457
"387885",176.281400129336,0.0321401335228324,0.128076362401858,0.250945084011584,0.801856567367597,0.946972924971888
"105379507",137.548170915763,0.0371442397014979,0.147977901309215,0.251012072565357,0.801804775388718,0.946972924971888
"27258",985.696784020516,0.019556926442506,0.0779784180458757,0.250799220253487,0.801969344461533,0.947006353566278
"9829",219.186771368766,0.0298446450569952,0.119344048700192,0.250072336090833,0.802531409019971,0.947405978957882
"129450",102.933638254754,0.0439841273938058,0.175774183056705,0.25023087366372,0.802408810818708,0.947405978957882
"105369201",233.187507640057,0.0280667238323802,0.112251763279031,0.250033701142076,0.802561286429668,0.947405978957882
"81888",369.91913909633,-0.0226690802369857,0.0909374655901497,-0.249282076313343,0.803142594812871,0.947440475359201
"902",304.167769726668,-0.0252538408605912,0.101331956250821,-0.249218921601413,0.803191443778434,0.947440475359201
"51306",597.590715043724,-0.0189761780379887,0.0762250223422792,-0.248949458522669,0.803399876968701,0.947440475359201
"55798",436.165264021631,-0.0220205777464469,0.0884252451477871,-0.249030440454458,0.803337234922632,0.947440475359201
"253430",1229.91219185199,-0.0157773852682799,0.063374997359525,-0.248952835118479,0.803397265041459,0.947440475359201
"79612",119.847227495894,0.0378236467131078,0.151494218462704,0.249670562328552,0.802842125209071,0.947440475359201
"89978",94.0780948373545,-0.0442107939544699,0.177524525136277,-0.249040485648568,0.803329464740236,0.947440475359201
"51108",1546.04263380497,0.0133606223790303,0.0536631821067545,0.248971862168953,0.803382546924257,0.947440475359201
"22928",765.152580172329,0.0169610835135604,0.0679985864277557,0.249432883896499,0.803025951133724,0.947440475359201
"4729",884.890550461277,-0.0165894906620687,0.0666667831047395,-0.248841925310917,0.803483059208456,0.947440475359201
"22870",1912.39601398686,0.0143726040033251,0.0577690896810097,0.248794019131822,0.803520117716108,0.947440475359201
"5547",902.769243776525,-0.0165977552633678,0.0667546054759974,-0.248638354537737,0.803640537330555,0.947482812494779
"5437",688.458629580704,-0.0189918224902214,0.0765103877801778,-0.248225411492971,0.803960005971232,0.947509357777635
"475",185.371093535893,-0.0324463041831298,0.130746322467525,-0.248162270041582,0.804008857517218,0.947509357777635
"25862",301.935391097002,-0.0264524847899795,0.106636139495665,-0.248063038619799,0.804085632851344,0.947509357777635
"51003",133.545228887307,0.0356158131935661,0.143537938546304,0.248128219997229,0.804035201817702,0.947509357777635
"6789",1252.86618204834,0.0140511563700284,0.0565820690854276,0.248332317943586,0.803877295880698,0.947509357777635
"51093",340.694153719896,-0.0261205120999068,0.10559356464607,-0.247368409120933,0.804623120455027,0.947545147418205
"84193",545.454890877863,-0.01938779839647,0.0782157355222839,-0.247875932726431,0.804230401789921,0.947545147418205
"332",1082.77667526689,-0.0153186847554404,0.0618185807171732,-0.247800654394268,0.80428864858537,0.947545147418205
"147111",487.484181044144,0.0220453333090808,0.0890964279491942,0.247432291243503,0.80457368614437,0.947545147418205
"84878",187.971806228334,0.0313872824387847,0.126791020770297,0.247551303302841,0.804481592366838,0.947545147418205
"3460",462.34165240055,0.0203443220089087,0.0821933763515668,0.247517779557925,0.804507533398882,0.947545147418205
"105372233",126.261071738985,-0.0367137719308466,0.14861469863554,-0.247039978332714,0.80487728447634,0.947744904554589
"8766",1302.37465151438,0.0143416920031184,0.0580846050960739,0.246910381492596,0.804977581766651,0.947763460321984
"29097",1131.02249584169,0.0150832099987403,0.0612099855199191,0.246417473727908,0.805359081120844,0.947831760738123
"3912",3115.03261954083,0.0125643318708762,0.0510145323350439,0.246289268876533,0.805458316345741,0.947831760738123
"23085",1209.10847737097,0.0149764324998529,0.0608053407126654,0.246301267690018,0.805449028694109,0.947831760738123
"100129361",165.769385796475,0.0331778892965474,0.134622858769805,0.246450636984906,0.80533341206223,0.947831760738123
"163126",187.178048717023,0.0305933288512921,0.12417046326094,0.246381692133991,0.805386777062584,0.947831760738123
"23240",195.088497320946,-0.0304828775238215,0.123953991703612,-0.245920902625787,0.805743462672365,0.94806779597186
"144245",510.877519875935,-0.0200054111532119,0.0814713940686177,-0.245551354336256,0.806029549952708,0.948267188825283
"353174",162.658957868563,0.0322342625276517,0.131309288733019,0.245483490457337,0.806082089867536,0.948267188825283
"130617",105.709074572716,0.0430095143824579,0.17529249382936,0.24535856295322,0.806178810477092,0.94828146514098
"728113",395.321421456886,-0.0220826461930471,0.0900620024180352,-0.245193817594099,0.80630636315576,0.94830627118484
"55148",742.085192627395,-0.0166476416487053,0.067948565318415,-0.245003578378624,0.806453660643677,0.94830627118484
"162972",241.184176405974,0.0283941716149506,0.11586155942953,0.245069820868592,0.806402369953659,0.94830627118484
"1456",595.477378307066,-0.0190191885254341,0.0777817917230611,-0.244519804752649,0.80682826543399,0.948622767298802
"4983",557.644493647374,0.0197687060950661,0.0808742952878988,0.244437444860482,0.806892044328015,0.948622767298802
"110117499",102.36721253261,-0.0400978878092221,0.164774346065318,-0.243350307658492,0.807734035550461,0.948775226046482
"9869",873.472523453669,-0.0155854291929056,0.0639919963963174,-0.243552788951628,0.807577196233836,0.948775226046482
"29937",959.188813288618,-0.0157395407135588,0.0646206432082063,-0.243568307775061,0.80756517587864,0.948775226046482
"10181",858.01904643524,-0.0161692223000299,0.0662875877046722,-0.243925338964933,0.807288644159783,0.948775226046482
"7407",1010.45233585924,0.0160399139565645,0.0658862166889066,0.24344870236365,0.807657819354869,0.948775226046482
"223082",321.317579655073,-0.0246700064376739,0.10144549126557,-0.243184848630595,0.807862203650976,0.948775226046482
"6050",1041.63912998725,0.0158710953310381,0.0652655170797208,0.243177347567044,0.8078680142574,0.948775226046482
"6729",720.633506022997,0.0171264319092271,0.070217828563037,0.24390432258742,0.807304921328607,0.948775226046482
"6142",14148.8232798446,-0.0140630481146295,0.0576791231852279,-0.243815220100835,0.807373932065173,0.948775226046482
"128977",155.182015084199,0.0330737622486499,0.135938758056011,0.243298987879692,0.807773788396407,0.948775226046482
"117177",137.783330513434,0.0358984442002227,0.147891366757137,0.242735225100557,0.808210517689492,0.948978646189452
"105371893",181.429098146717,0.0310072713713725,0.127711090948073,0.24279231459999,0.808166289527949,0.948978646189452
"22823",773.932217501924,0.0161689265055798,0.066828068326644,0.241948135124136,0.808820351481756,0.94900046754117
"8884",149.66194777215,-0.0336399229510542,0.139038703978532,-0.241946465181726,0.808821645469261,0.94900046754117
"905",359.368288743065,-0.0229700552098883,0.0948556098639113,-0.242158110024734,0.808657652494245,0.94900046754117
"619189",93.2372642980644,0.0419594420419546,0.173027812408642,0.242501141624899,0.808391872363549,0.94900046754117
"255762",122.995469031502,-0.0382172855359443,0.157923293436312,-0.241999040827734,0.80878090645358,0.94900046754117
"10778",233.416170660343,-0.0284156201361689,0.117426880265738,-0.241985651597522,0.808791281247137,0.94900046754117
"7290",353.323446601984,0.0234371701325857,0.0968674642995444,0.241950899634481,0.808818209348049,0.94900046754117
"7813",303.043964483707,-0.0255375786197106,0.105710787555491,-0.241579683684648,0.809105865940718,0.949172939576447
"440957",137.041581355047,-0.0358779726161404,0.148606720157196,-0.241429005217186,0.80922263459742,0.949172939576447
"28976",641.738804820669,0.0179591226424134,0.0743833271924451,0.241440163007893,0.809213987693832,0.949172939576447
"149013",508.157435935501,-0.0204956139038681,0.0850091822605405,-0.241098824372314,0.809478523921684,0.949204790437643
"389541",413.420933629344,-0.0222217343457101,0.092181036700864,-0.241066222956699,0.809503791042218,0.949204790437643
"57158",386.530251868199,0.0214605925572721,0.0889979471390764,0.241135815455786,0.809449854911276,0.949204790437643
"81608",344.871061422632,-0.0234415967209868,0.0973940056014695,-0.24068829058031,0.809796714985626,0.949448961692518
"55268",455.195697091098,-0.021592970183218,0.0900006184731717,-0.239920242210943,0.810392088084574,0.949779746898982
"79004",338.277625663694,0.0234905566367599,0.0979233516612349,0.239887179495503,0.810417719992477,0.949779746898982
"78999",1383.74390047214,-0.0142720454490191,0.0594552711215838,-0.240046764227739,0.810294003624533,0.949779746898982
"79053",424.45387521103,0.0209684636024861,0.0873016082759679,0.240184161741935,0.810187491458175,0.949779746898982
"7443",239.404349459532,0.026800765451155,0.111775109280199,0.239774003566131,0.810505461299804,0.949783289080391
"80279",636.126671794501,0.0175336292409684,0.0732028407706794,0.2395211586924,0.810701491615,0.949913714725728
"51433",1451.51895243601,0.013549820750956,0.056685533217104,0.239034899769939,0.811078520911783,0.950238269426965
"56052",296.145188163164,0.0246253299210111,0.103058441629719,0.238945296781101,0.811148000929092,0.950238269426965
"86",453.25740535457,0.0201226039721573,0.0844088868006248,0.238394376882226,0.811575228324927,0.950242285613656
"81614",1107.05317650336,-0.0142460407914473,0.05974822161161,-0.23843455766856,0.811544067027813,0.950242285613656
"7681",108.722563297593,-0.038350224216519,0.160764393849883,-0.238549241521286,0.8114551282103,0.950242285613656
"56180",1052.53623743187,-0.0159457759408764,0.0668858358401066,-0.238402880678586,0.811568633373713,0.950242285613656
"83692",398.506438908511,-0.0212187703801124,0.0889794401571481,-0.238468238759847,0.811517946651715,0.950242285613656
"10232",7146.86842258303,0.0116546975182978,0.0490488504478445,0.237614080898607,0.812180428294005,0.950752300470303
"602",887.648997961355,-0.0174774054976705,0.0735237416789911,-0.237711045419559,0.812105216199574,0.950752300470303
"55701",154.56781841106,-0.0325135040670231,0.136994132589364,-0.237335011744492,0.812396902452396,0.950906418186867
"84976",149.66108959918,0.032826867563738,0.138677587024278,0.236713576203133,0.812879001972097,0.95128084245687
"22933",449.56600484814,0.0209134499045948,0.0883527818492234,0.23670392110895,0.812886492796077,0.95128084245687
"10807",774.980555964738,0.0161014590813904,0.068115718463641,0.236383898526814,0.81313478932056,0.95145541427268
"54828",193.118036783519,0.02862057701045,0.121151693187813,0.236237532116711,0.813248357164856,0.95145541427268
"6093",1061.01287376418,0.0144170838678498,0.0610418721598234,0.236183514000065,0.81329027160602,0.95145541427268
"51062",169.829511093031,-0.0306571785344646,0.130018159832408,-0.2357915123086,0.813594454681729,0.951572694286658
"4350",815.290112828525,0.0157737803937707,0.0669156927301405,0.235726176479764,0.813645156313612,0.951572694286658
"1973",3550.08627637644,0.0100580059907901,0.0426448143905162,0.235855311707652,0.813544946097296,0.951572694286658
"829",3471.88371193505,0.0113285836865176,0.0482049726219493,0.235008611567166,0.814202049322039,0.951826816991593
"100996724",119.868450466451,0.0368252691930899,0.156693751949574,0.235014279350083,0.814197650259411,0.951826816991593
"9424",187.485371146518,0.0309816871097062,0.131801124006547,0.235063906648985,0.814159132168565,0.951826816991593
"114823",1422.88280469015,-0.0127846019951255,0.0543426774557022,-0.235258963924752,0.814007743357845,0.951826816991593
"84938",94.2055049041984,-0.0399764658779159,0.17035788461345,-0.234661671038147,0.814471339156196,0.951849656391418
"6188",25002.423537959,0.009746881026007,0.0415370189385403,0.234655285215071,0.814476295938174,0.951849656391418
"53344",249.097857248908,0.0255149343959796,0.108694198279572,0.234740536292035,0.81441012324808,0.951849656391418
"9183",330.07255836428,0.0223577194757292,0.0953958020004158,0.234367959667993,0.814699330484757,0.95201106879973
"10723",1966.97928058298,0.0125955117655617,0.0537931186847916,0.234147267782835,0.814870651293702,0.952112024143167
"51514",1963.05062272935,-0.0118608882254045,0.0507759130924424,-0.233592810114721,0.815301110043123,0.952413975846796
"7320",698.691649518735,-0.0184826533865033,0.0791997522299971,-0.233367565757396,0.815475996682971,0.952413975846796
"23269",2107.99978868163,0.014211724304084,0.0608441790799253,0.233575742478428,0.815314361558263,0.952413975846796
"80119",100.11451087223,-0.0383089567704179,0.164227717026709,-0.233267303863133,0.815553846055592,0.952413975846796
"63939",431.791944641443,0.0207840402037426,0.0890192659906936,0.233478000210825,0.815390250830913,0.952413975846796
"10899",1711.21534175928,0.012396254623757,0.0532312224819557,0.232875632866765,0.815857980446488,0.952460498690653
"25778",714.819631489348,0.0172714840824278,0.0743131645268587,0.232414864746952,0.816215804593282,0.952460498690653
"101927765",163.2287735501,-0.0308963464086203,0.132978580412598,-0.232340774828223,0.81627334505573,0.952460498690653
"375484",228.450033880249,0.0269891107983971,0.11604299664029,0.232578540539227,0.816088692555759,0.952460498690653
"6720",1129.852353919,0.0161018439805724,0.0692481682602205,0.232523753120299,0.816131240401093,0.952460498690653
"79058",242.441446913601,0.0264630510528713,0.11382474889762,0.232489430542681,0.816157895550805,0.952460498690653
"85395",1343.05181518868,-0.0134581292768175,0.0577672002180751,-0.232971811443383,0.81578329475306,0.952460498690653
"55020",356.084225989075,0.0225331657834695,0.0969627354734323,0.232389955516917,0.81623514974104,0.952460498690653
"653121",330.140686763496,0.0225440952223338,0.097433529439722,0.231379232097723,0.817020197837067,0.952716014422501
"5580",701.281063725949,-0.0159976170460614,0.0692315123638748,-0.231074210281285,0.817257150182962,0.952716014422501
"9474",430.094292193944,0.0216790994810109,0.0937691152487494,0.23119658774108,0.817162080791487,0.952716014422501
"402",315.019222980713,-0.022847659847515,0.0985871441849828,-0.231750904607248,0.816731491346846,0.952716014422501
"2197",3835.20041210648,0.0107428681461,0.0464346395208426,0.231354614937367,0.817039320747128,0.952716014422501
"100533483",564.764529758798,0.0182460107758162,0.0787274964774466,0.231761602898718,0.816723181532897,0.952716014422501
"58489",1120.87624706234,0.0142853919830281,0.061767291696532,0.231277616205248,0.817099135003307,0.952716014422501
"64428",241.675841437982,0.025330571780134,0.109535918073764,0.231253567100026,0.817117817079117,0.952716014422501
"7307",370.11636307774,-0.0211374318542669,0.091453850638124,-0.231126756356122,0.817216329236995,0.952716014422501
"127602",191.385252543239,-0.0280262651004176,0.121399166624941,-0.230860440640453,0.817423224384112,0.952810539464575
"8936",419.371322437979,0.0200044360002492,0.0867840375230378,0.230508242889008,0.817696859033826,0.952824139320974
